,num_guests,quantity_prepared,Storage Conditions,Purchase History,Seasonality,Preparation Method,Geographical Location,Pricing,quantity_wasted,waste_ratio,waste_per_guest,food_type_Dairy Products,food_type_Fruits,food_type_Meat,food_type_Vegetables,event_type_Corporate,event_type_Social Gathering,event_type_Wedding
1528,400,500,Room Temperature,Occasional,Winter,Finger Food,Urban,High,40,0.08,0.1,False,False,False,False,False,False,True
1529,350,450,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,40,0.08888888888888889,0.11428571428571428,False,True,False,False,False,False,False
1530,350,450,Refrigerated,Regular,All Seasons,Sit-down Dinner,Rural,Moderate,30,0.06666666666666667,0.08571428571428572,False,False,True,False,True,False,False
1531,300,400,Room Temperature,Regular,Summer,Finger Food,Rural,Moderate,15,0.0375,0.05,False,False,False,False,False,False,True
1532,350,450,Room Temperature,Regular,Summer,Sit-down Dinner,Suburban,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,True,False,False,False,True
1533,400,500,Refrigerated,Occasional,Summer,Sit-down Dinner,Suburban,High,40,0.08,0.1,False,False,False,True,False,False,True
1534,280,350,Refrigerated,Regular,All Seasons,Finger Food,Urban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,True,False,False,False
1535,310,350,Room Temperature,Occasional,All Seasons,Finger Food,Urban,High,35,0.1,0.11290322580645161,False,True,False,False,True,False,False
1536,220,300,Refrigerated,Regular,Summer,Finger Food,Suburban,Low,15,0.05,0.06818181818181818,False,False,False,True,False,True,False
1537,350,450,Room Temperature,Regular,All Seasons,Buffet,Urban,Moderate,30,0.06666666666666667,0.08571428571428572,False,False,False,False,True,False,False
1538,380,480,Refrigerated,Regular,Summer,Buffet,Suburban,Moderate,30,0.0625,0.07894736842105263,False,True,False,False,False,True,False
1539,300,400,Room Temperature,Regular,Winter,Buffet,Suburban,High,30,0.075,0.1,False,True,False,False,False,True,False
1540,284,443,Room Temperature,Regular,All Seasons,Buffet,Urban,Low,32,0.07223476297968397,0.11267605633802817,True,False,False,False,False,False,False
1541,320,400,Room Temperature,Regular,Summer,Finger Food,Rural,Moderate,25,0.0625,0.078125,False,False,False,False,False,False,True
1542,350,450,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,False,True,True,False,False
1543,250,350,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,Moderate,20,0.05714285714285714,0.08,False,True,False,False,False,False,True
1544,400,500,Room Temperature,Regular,Summer,Sit-down Dinner,Suburban,High,40,0.08,0.1,False,False,False,True,False,False,True
1545,350,450,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,45,0.1,0.12857142857142856,False,False,False,False,False,False,True
1546,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,50,0.1,0.125,False,True,False,False,False,False,True
1547,320,400,Room Temperature,Regular,All Seasons,Buffet,Rural,High,30,0.075,0.09375,False,False,False,False,False,True,False
1548,280,350,Refrigerated,Regular,All Seasons,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,True,False,False,True,False
1549,350,450,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,High,45,0.1,0.12857142857142856,False,False,False,False,False,False,False
1550,220,450,Refrigerated,Regular,Summer,Finger Food,Suburban,Moderate,30,0.06666666666666667,0.13636363636363635,False,False,False,True,False,True,False
1551,400,500,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,45,0.09,0.1125,False,True,False,False,False,True,False
1552,220,300,Room Temperature,Regular,All Seasons,Finger Food,Urban,Moderate,15,0.05,0.06818181818181818,False,False,False,False,True,False,False
1553,230,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,Low,20,0.04,0.08695652173913043,True,False,False,False,False,False,True
1554,438,493,Room Temperature,Regular,Summer,Sit-down Dinner,Urban,Moderate,35,0.07099391480730223,0.07990867579908675,True,False,False,False,False,False,True
1555,300,400,Refrigerated,Regular,Summer,Sit-down Dinner,Suburban,High,35,0.0875,0.11666666666666667,False,False,False,True,False,True,False
1556,300,400,Room Temperature,Occasional,All Seasons,Buffet,Suburban,High,30,0.075,0.1,True,False,False,False,True,False,False
1557,280,350,Room Temperature,Regular,All Seasons,Sit-down Dinner,Rural,Low,25,0.07142857142857142,0.08928571428571429,False,True,False,False,False,True,False
1558,350,450,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,Moderate,25,0.05555555555555555,0.07142857142857142,True,False,False,False,False,False,False
1559,300,400,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Low,15,0.0375,0.05,True,False,False,False,True,False,False
1560,280,350,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,True,True,False,False
1561,250,350,Room Temperature,Occasional,Winter,Sit-down Dinner,Rural,Moderate,25,0.07142857142857142,0.1,False,False,False,False,True,False,False
1562,220,300,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Moderate,15,0.05,0.06818181818181818,False,False,False,False,False,False,False
1563,342,405,Room Temperature,Regular,All Seasons,Finger Food,Urban,Moderate,29,0.07160493827160494,0.0847953216374269,True,False,False,False,True,False,False
1564,380,480,Room Temperature,Occasional,Winter,Buffet,Suburban,Moderate,30,0.0625,0.07894736842105263,False,False,False,False,False,True,False
1565,300,400,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Moderate,25,0.0625,0.08333333333333333,True,False,False,False,False,False,False
1566,280,350,Room Temperature,Regular,Winter,Finger Food,Suburban,Moderate,20,0.05714285714285714,0.07142857142857142,False,False,False,False,False,True,False
1567,350,450,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,25,0.05555555555555555,0.07142857142857142,False,False,False,False,False,False,True
1568,300,400,Room Temperature,Regular,All Seasons,Buffet,Suburban,High,40,0.1,0.13333333333333333,False,False,False,False,True,False,False
1569,300,400,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,High,35,0.0875,0.11666666666666667,False,False,True,False,False,True,False
1570,400,500,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,Low,25,0.05,0.0625,False,True,False,False,False,True,False
1571,300,400,Room Temperature,Regular,Summer,Sit-down Dinner,Suburban,Moderate,15,0.0375,0.05,False,True,False,False,False,False,False
1572,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,50,0.1,0.125,False,True,False,False,False,False,True
1573,400,500,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,High,50,0.1,0.125,True,False,False,False,False,False,True
1574,280,480,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,Low,15,0.03125,0.05357142857142857,False,False,False,True,False,False,False
1575,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,Low,25,0.05,0.0625,False,False,False,False,False,False,True
1576,280,350,Room Temperature,Regular,Winter,Finger Food,Rural,Moderate,20,0.05714285714285714,0.07142857142857142,True,False,False,False,False,False,False
1577,250,350,Room Temperature,Regular,Winter,Finger Food,Urban,Moderate,20,0.05714285714285714,0.08,True,False,False,False,True,False,False
1578,280,350,Room Temperature,Regular,All Seasons,Finger Food,Urban,Low,20,0.05714285714285714,0.07142857142857142,True,False,False,False,True,False,False
1579,250,350,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,Moderate,25,0.07142857142857142,0.1,True,False,False,False,False,False,True
1580,380,480,Room Temperature,Regular,Winter,Buffet,Suburban,Moderate,30,0.0625,0.07894736842105263,False,False,False,False,False,True,False
1581,350,450,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,High,40,0.08888888888888889,0.11428571428571428,True,False,False,False,False,False,True
1582,250,350,Room Temperature,Regular,Summer,Sit-down Dinner,Suburban,Moderate,20,0.05714285714285714,0.08,False,False,False,False,True,False,False
1583,300,400,Room Temperature,Regular,All Seasons,Buffet,Urban,Moderate,30,0.075,0.1,False,False,False,False,False,True,False
1584,400,500,Room Temperature,Regular,Summer,Sit-down Dinner,Rural,High,50,0.1,0.125,False,False,False,False,False,True,False
1585,290,374,Room Temperature,Regular,All Seasons,Finger Food,Rural,Low,27,0.07219251336898395,0.09310344827586207,False,False,False,False,False,True,False
1586,350,450,Room Temperature,Occasional,Summer,Sit-down Dinner,Suburban,High,35,0.07777777777777778,0.1,True,False,False,False,False,False,True
1587,491,497,Room Temperature,Regular,All Seasons,Finger Food,Urban,High,32,0.06438631790744467,0.06517311608961303,False,False,False,False,False,True,False
1588,350,450,Room Temperature,Regular,All Seasons,Sit-down Dinner,Urban,Moderate,30,0.06666666666666667,0.08571428571428572,False,False,False,False,False,False,False
1589,247,348,Room Temperature,Regular,All Seasons,Finger Food,Suburban,Moderate,16,0.04597701149425287,0.06477732793522267,False,False,False,False,True,False,False
1590,400,500,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,45,0.09,0.1125,True,False,False,False,False,False,False
1591,250,350,Refrigerated,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,25,0.07142857142857142,0.1,False,True,False,False,False,True,False
1592,220,300,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Low,15,0.05,0.06818181818181818,True,False,False,False,True,False,False
1593,320,400,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,40,0.1,0.125,False,False,False,False,False,True,False
1594,320,400,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,High,40,0.1,0.125,True,False,False,False,False,False,False
1595,250,350,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,20,0.05714285714285714,0.08,False,False,False,False,False,False,True
1596,250,350,Room Temperature,Regular,All Seasons,Sit-down Dinner,Suburban,Moderate,20,0.05714285714285714,0.08,False,False,False,False,False,False,False
1597,284,443,Refrigerated,Regular,Summer,Buffet,Urban,Low,32,0.07223476297968397,0.11267605633802817,False,False,True,False,False,False,False
1598,280,350,Refrigerated,Regular,Winter,Buffet,Urban,Low,20,0.05714285714285714,0.07142857142857142,False,False,True,False,True,False,False
1599,300,400,Refrigerated,Occasional,Winter,Buffet,Suburban,Low,20,0.05,0.06666666666666667,False,False,True,False,False,False,True
1600,300,400,Refrigerated,Regular,Winter,Buffet,Suburban,High,40,0.1,0.13333333333333333,False,False,True,False,True,False,False
1601,310,450,Refrigerated,Regular,All Seasons,Buffet,Urban,Low,25,0.05555555555555555,0.08064516129032258,False,False,True,False,True,False,False
1602,412,478,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,Low,38,0.0794979079497908,0.09223300970873786,False,False,True,False,False,False,True
1603,434,495,Refrigerated,Regular,Summer,Sit-down Dinner,Rural,Low,36,0.07272727272727272,0.08294930875576037,False,False,True,False,False,False,True
1604,250,350,Refrigerated,Regular,Summer,Finger Food,Suburban,High,30,0.08571428571428572,0.12,False,False,True,False,False,False,False
1605,400,500,Refrigerated,Regular,Winter,Sit-down Dinner,Urban,High,50,0.1,0.125,False,False,True,False,True,False,False
1606,280,350,Room Temperature,Regular,Summer,Finger Food,Rural,Low,20,0.05714285714285714,0.07142857142857142,False,True,False,False,False,False,False
1607,300,400,Refrigerated,Regular,Winter,Buffet,Suburban,Low,20,0.05,0.06666666666666667,False,False,True,False,False,True,False
1608,300,400,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,Low,20,0.05,0.06666666666666667,False,False,True,False,False,False,True
1609,400,500,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,High,40,0.08,0.1,False,False,True,False,False,False,True
1610,320,400,Room Temperature,Regular,Winter,Buffet,Rural,High,30,0.075,0.09375,False,False,True,False,False,True,False
1611,250,350,Refrigerated,Regular,All Seasons,Buffet,Urban,Low,10,0.02857142857142857,0.04,False,False,True,False,False,True,False
1612,320,400,Refrigerated,Regular,All Seasons,Buffet,Rural,High,30,0.075,0.09375,False,False,False,True,True,False,False
1613,300,400,Room Temperature,Regular,Winter,Buffet,Suburban,Low,20,0.05,0.06666666666666667,False,False,True,False,False,True,False
1614,320,400,Room Temperature,Regular,Winter,Finger Food,Urban,Moderate,25,0.0625,0.078125,False,False,True,False,True,False,False
1615,400,500,Refrigerated,Regular,Winter,Sit-down Dinner,Suburban,High,40,0.08,0.1,False,True,False,False,False,False,False
1616,310,450,Refrigerated,Regular,Summer,Finger Food,Suburban,Low,25,0.05555555555555555,0.08064516129032258,False,False,True,False,False,True,False
1617,250,350,Room Temperature,Regular,All Seasons,Finger Food,Rural,High,30,0.08571428571428572,0.12,False,True,False,False,False,False,True
1618,300,400,Refrigerated,Occasional,Summer,Finger Food,Suburban,Moderate,25,0.0625,0.08333333333333333,False,False,True,False,True,False,False
1619,300,400,Refrigerated,Regular,Winter,Finger Food,Suburban,Moderate,15,0.0375,0.05,False,False,False,True,False,False,False
1620,280,480,Refrigerated,Occasional,Winter,Sit-down Dinner,Urban,Low,15,0.03125,0.05357142857142857,False,False,False,True,True,False,False
1621,434,495,Room Temperature,Regular,Summer,Sit-down Dinner,Urban,Low,36,0.07272727272727272,0.08294930875576037,False,False,False,False,False,False,True
1622,280,350,Room Temperature,Regular,Winter,Finger Food,Urban,Low,20,0.05714285714285714,0.07142857142857142,False,True,False,False,False,True,False
1623,400,350,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,35,0.1,0.0875,False,True,False,False,True,False,False
1624,300,400,Room Temperature,Regular,Winter,Buffet,Rural,High,30,0.075,0.1,False,False,False,False,False,True,False
1625,350,450,Refrigerated,Occasional,All Seasons,Sit-down Dinner,Suburban,High,45,0.1,0.12857142857142856,False,False,True,False,False,False,True
1626,250,350,Refrigerated,Occasional,All Seasons,Sit-down Dinner,Rural,Moderate,20,0.05714285714285714,0.08,False,False,True,False,False,False,True
1627,230,500,Refrigerated,Occasional,All Seasons,Sit-down Dinner,Rural,Moderate,30,0.06,0.13043478260869565,False,False,True,False,False,False,True
1628,220,300,Room Temperature,Regular,Winter,Finger Food,Rural,Moderate,15,0.05,0.06818181818181818,False,False,True,False,False,True,False
1629,380,500,Room Temperature,Regular,Winter,Sit-down Dinner,Urban,High,35,0.07,0.09210526315789473,False,False,False,False,True,False,False
1630,280,350,Room Temperature,Regular,All Seasons,Finger Food,Urban,Moderate,20,0.05714285714285714,0.07142857142857142,False,True,False,False,True,False,False
1631,300,400,Room Temperature,Regular,All Seasons,Buffet,Suburban,High,30,0.075,0.1,False,True,False,False,False,True,False
1632,400,500,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,50,0.1,0.125,False,False,False,False,False,False,True
1633,400,500,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,50,0.1,0.125,False,False,False,False,False,False,True
1634,280,350,Room Temperature,Regular,Summer,Finger Food,Rural,Moderate,20,0.05714285714285714,0.07142857142857142,True,False,False,False,False,False,False
1635,300,400,Room Temperature,Occasional,All Seasons,Finger Food,Rural,Low,20,0.05,0.06666666666666667,False,False,False,False,False,False,False
1636,280,350,Room Temperature,Regular,Summer,Finger Food,Rural,Low,20,0.05714285714285714,0.07142857142857142,False,False,False,False,False,True,False
1637,350,450,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,High,45,0.1,0.12857142857142856,False,False,True,False,False,True,False
1638,300,400,Refrigerated,Occasional,Winter,Sit-down Dinner,Suburban,Moderate,25,0.0625,0.08333333333333333,False,False,False,True,False,False,True
1639,320,400,Room Temperature,Regular,Winter,Finger Food,Suburban,Moderate,25,0.0625,0.078125,False,False,True,False,False,True,False
1640,230,500,Room Temperature,Regular,Winter,Sit-down Dinner,Suburban,Moderate,30,0.06,0.13043478260869565,True,False,False,False,False,True,False
